locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location,GeoLocation
1337443,Liang Bai Ping,Truck,13780000,YOSEMITE AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1430 YOSEMITE AVE,4831008,4831,8,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015560.891,2092142.182,37.72549805,-122.3883692,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7254980479505, -122.388369150442)",0xE6100000010C2FA1BA1EDDDC42401EFB470ADB985EC0
1337444,Liang Bai Ping,Truck,2709000,BANCROFT AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1440 BANCROFT AVE,4850019,4850,19,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015156.082,2091667.743,37.72417289,-122.3897354,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7241728927613, -122.389735429011)",0xE6100000010C9E8785B2B1DC4240776CDE6CF1985EC0
1337445,Liang Bai Ping,Truck,2709000,BANCROFT AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1460 BANCROFT AVE,4850038,4850,38,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015035.879,2091757.705,37.72441324,-122.3901572,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7244132432963, -122.390157239611)",0xE6100000010C9A5FBA92B9DC4240521B1256F8985EC0
1337446,Liang Bai Ping,Truck,2710000,BANCROFT AVE: JENNINGS ST to KEITH ST (1500 - 1599),1555 BANCROFT AVE,4880001,4880,1,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014646.012,2091759.86,37.72439753,-122.3915051,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7243975297434, -122.391505116383)",0xE6100000010C8AC6E90EB9DC42403AC5796B0E995EC0
1337447,Liang Bai Ping,Truck,2866000,BEALE ST: FOLSOM ST to HARRISON ST (300 - 399),300 BEALE ST,3747022,3747,22,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014804.68,2114971.118,37.78813948,-122.3925795,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7881394788716, -122.392579515374)",0xE6100000010C523823C1E1E4424018E7D40520995EC0
1337448,Liang Bai Ping,Truck,4908000,DONNER AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1475 CARROLL AVE,4882026,4882,26,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014733.709,2091343.759,37.72325987,-122.3911729,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7232598663241, -122.391172885969)",0xE6100000010C882F80C793DC4240671400FA08995EC0
1337449,Liang Bai Ping,Truck,4908000,DONNER AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1450 DONNER AVE,4882025,4882,25,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014749.836,2091269.372,37.72305651,-122.3911119,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7230565093389, -122.391111940642)",0xE6100000010CA0629E1D8DDC42407B8860FA07995EC0
1337450,Liang Bai Ping,Truck,5452000,FELL ST: BRODERICK ST to BAKER ST (1300 - 1399),1377 FELL ST,1214017,1214,17,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6000983.009,2109845.279,37.77328794,-122.4400323,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7732879404704, -122.440032316635)",0xE6100000010C145B6719FBE2424059484E7D299C5EC0
1337451,Liang Bai Ping,Truck,5862000,FREMONT ST: NATOMA ST to HOWARD ST (170 - 199),Assessors Block 3720/Lot001,3720001,3720,1,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6013655.829,2115559.572,37.78969137,-122.3965956,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.789691367587, -122.396595637084)",0xE6100000010C1EDC529B14E54240C6C0AAD261995EC0
1337452,Liang Bai Ping,Truck,6540000,GRIFFITH ST: QUESADA AVE to REVERE AVE (1300 - 1399),1300 GRIFFITH ST,4763047,4763,47,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017681.819,2092678.013,37.72708663,-122.3810744,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7270866339514, -122.381074448749)",0xE6100000010C0A17C12C11DD4240F7AD158663985EC0
1337453,Liang Bai Ping,Truck,6542000,GRIFFITH ST: SHAFTER AVE to THOMAS AVE (1500 - 1599),1515 GRIFFITH ST,4794009,4794,9,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017577.871,2092036.503,37.72531943,-122.3813892,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7253194336755, -122.381389209427)",0xE6100000010C0F656744D7DC4240526249AE68985EC0
1337454,Liang Bai Ping,Truck,6792000,HAWES ST: SHAFTER AVE to THOMAS AVE (1500 - 1599),1153 SHAFTER AVE,4793006,4793,6,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017053.425,2092471.602,37.72648516,-122.3832325,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7264851632165, -122.383232458707)",0xE6100000010CA5854077FDDC4240623A6FE186985EC0
1337455,Liang Bai Ping,Truck,7479000,JENNINGS ST: VAN DYKE AVE to WALLACE AVE (2100 - 2199),2115 JENNINGS ST,4828021,4828,21,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015486.282,2092591.619,37.72672798,-122.3886584,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7267279782571, -122.388658428832)",0xE6100000010CEAD9216C05DD42407C499AC7DF985EC0
1337456,Liang Bai Ping,Truck,8630000,MAIN ST: FOLSOM ST to HARRISON ST (300 - 399),201 FOLSOM ST,3746002,3746,2,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015208.504,2114965.067,37.78814528,-122.3911819,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7881452832928, -122.391181920263)",0xE6100000010C9F1ED4F1E1E442403A94E41F09995EC0
1337457,Liang Bai Ping,Truck,9743000,OFARRELL ST: BRODERICK ST to SAINT JOSEPHS AVE (2200 - 2299),2200 OFARRELL ST,1098044,1098,44,19MFF-00079,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,NULL,NULL,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(0.0, 0.0)",0xE6100000010C00000000000000000000000000000000
1337538,Bonito Poke,Truck,107000,01ST ST: HOWARD ST to TEHAMA ST (200 - 231),505 HOWARD ST,3736183,3736,183,19MFF-00080,APPROVED,Bonito Poke Bowls & Various Drinks,6013786.267,2114936.804,37.78798865,-122.3961007,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00080&ExportPDF=1&Filename=19MFF-00080_schedule.pdf,NULL,00:00.0,00:00.0,0,00:00.0,"(37.7879886489953, -122.396100668472)",0xE6100000010CEB86E2CFDCE44240B4409EB659995EC0
1337539,Bonito Poke,Truck,7032000,HOWARD ST: FREMONT ST to 01ST ST (400 - 499),400 HOWARD ST,3720008,3720,8,19MFF-00080,APPROVED,Bonito Poke Bowls & Various Drinks,6013858.06,2115347.095,37.78911921,-122.395881,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00080&ExportPDF=1&Filename=19MFF-00080_schedule.pdf,NULL,00:00.0,00:00.0,0,00:00.0,"(37.7891192076677, -122.395881039335)",0xE6100000010C03CAB2DB01E5424038436D1D56995EC0
1337540,Bonito Poke,Truck,7165000,ILLINOIS ST: 16TH ST to MARIPOSA ST \ TERRY A FRANCOIS BLVD (400 - 599),409 ILLINOIS ST,3940003,3940,3,19MFF-00080,APPROVED,Bonito Poke Bowls & Various Drinks,6016152.963,2106970.029,37.76624505,-122.3873563,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00080&ExportPDF=1&Filename=19MFF-00080_schedule.pdf,NULL,00:00.0,00:00.0,0,00:00.0,"(37.7662450471029, -122.387356286511)",0xE6100000010CB403555114E24240BE9D0572CA985EC0
1337607,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,24892000,STOCKTON ST: 04TH ST \ ELLIS ST \ MARKET ST intersection,800 MARKET ST,329001,329,1,19MFF-00081,APPROVED,Soft pretzels: hot dogs: sausages: chips: popcorn: sodea: coffee: espresso: cappucino: pastries: ice cream: Italian sausages: shish-ka-bob: churros: juice: water: various drinks.,6010729.654,2114081.536,37.78546975,-122.4066158,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00081&ExportPDF=1&Filename=19MFF-00081_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7854697464899, -122.406615761073)",0xE6100000010CF595CC458AE4424030F61CFE059A5EC0
1337614,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,8747202,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (800 - 890) -- NORTH --,870 MARKET ST,329005,329,5,19MFF-00082,APPROVED,Soft pretzels: hot dogs: sausages: chips: popcorn: soda: espresso: cappucino: pastry: ica cream: ices: italian sausage: shish-ka-bob: churros: juice: water: various drinks,6010493.859,2113955.658,37.78511092,-122.4074227,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00082&ExportPDF=1&Filename=19MFF-00082_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7851109204478, -122.407422668277)",0xE6100000010C2387BF837EE4424085F98636139A5EC0
1337620,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,12195000,STOCKTON ST: OFARRELL ST to GEARY ST (100 - 199),101 STOCKTON ST,314002,314,2,19MFF-00083,APPROVED,Soft Pretzels: hot dogs: sausage: chips: popcorn: soda: espresso: cappucino: pastries: ice cream: italian sausages: shish-ka-bob: churros: juice: water: various drinks,6010660.159,2114587.863,37.78685611,-122.4068919,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00083&ExportPDF=1&Filename=19MFF-00083_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7868561118831, -122.406891892997)",0xE6100000010C0A9979B3B7E442407F5B4B840A9A5EC0
1337729,Eva's Catering,Truck,7236000,INGALLS ST: CARROLL AVE to DONNER AVE (2600 - 2699),2600 INGALLS ST,4882001,4882,1,19MFF-00084,APPROVED,Corndogs: fried burrito: rice placet: soda: water: sandwiches: soup: noodle plates,6015050.344,2091107.684,37.72262922,-122.3900618,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00084&ExportPDF=1&Filename=19MFF-00084_schedule.pdf,NULL,00:00.0,00:00.0,0,00:00.0,"(37.7226292175983, -122.390061846327)",0xE6100000010C015C3C1D7FDC42401459F6C5F6985EC0
1337730,Eva's Catering,Truck,10006000,ORTEGA ST: 18TH AVE to 19TH AVE (1100 - 1199),1100 ORTEGA ST,2055019,2055,19,19MFF-00085,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,5990583.21,2102550.36,37.75266052,-122.4754735,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00085&ExportPDF=1&Filename=19MFF-00085_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7526605204123, -122.475473531781)",0xE6100000010CA114102E57E042403C4789286E9E5EC0
1337731,Eva's Catering,Truck,10006000,ORTEGA ST: 18TH AVE to 19TH AVE (1100 - 1199),1900 19TH AVE,2116028,2116,28,19MFF-00085,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,5990463.819,2102357.539,37.75212416,-122.4758723,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00085&ExportPDF=1&Filename=19MFF-00085_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7521241631187, -122.475872322222)",0xE6100000010C2790C59A45E04240F7402FB1749E5EC0
1337732,Eva's Catering,Truck,10006000,ORTEGA ST: 18TH AVE to 19TH AVE (1100 - 1199),1199 ORTEGA ST,1404045,1404,45,19MFF-00085,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,5986602.689,2113869.846,37.78350912,-122.4900712,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00085&ExportPDF=1&Filename=19MFF-00085_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7835091222127, -122.4900712081)",0xE6100000010CB702E4064AE442400CE0A0535D9F5EC0
1337733,Eva's Catering,Truck,1009000,20TH AVE: LAWTON ST to MORAGA ST (1600 - 1699),1650 20TH AVE,3602 103,3602,103,19MFF-00085,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,6002765.398,2104234.783,37.75798419,-122.4334658,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00085&ExportPDF=1&Filename=19MFF-00085_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7579841905286, -122.433465780407)",0xE6100000010C4A9A3EA005E1424020B241E7BD9B5EC0
1337734,Eva's Catering,Truck,305000,05TH ST: WELSH ST to BRANNAN ST (530 - 599),530 05TH ST,3778001B,3778,001B,19MFF-00085,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,6012502.558,2110915.797,37.77687639,-122.4002596,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00085&ExportPDF=1&Filename=19MFF-00085_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7768763887765, -122.400259575202)",0xE6100000010C326A7DAF70E34240D25956DA9D995EC0
1337735,Eva's Catering,Truck,3081000,BRANNAN ST: 05TH ST to 06TH ST \ I-280 NORTHBOUND \ I-280 SOUTHBOUND (600 - 699),630 BRANNAN ST,3778004,3778,4,19MFF-00085,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,6012488.815,2110632.864,37.77609875,-122.4002872,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00085&ExportPDF=1&Filename=19MFF-00085_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7760987531573, -122.400287239868)",0xE6100000010C74A3353457E342404F0F5F4E9E995EC0
1337736,Eva's Catering,Truck,5340000,EVANS AVE: NAPOLEON ST \ TOLAND ST to MARIN ST (2000 - 2099),2045 EVANS AVE,4343002,4343,2,19MFF-00085,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,6013220.459,2100301.58,37.74777209,-122.3970317,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00085&ExportPDF=1&Filename=19MFF-00085_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7477720916075, -122.397031718978)",0xE6100000010C6A28F3FEB6DF42400D1FBAF768995EC0
1337770,Buenafe,Truck,9199000,MISSISSIPPI ST: 07TH ST \ 16TH ST to 17TH ST (1 - 99),901 16TH ST,3949001,3949,1,19MFF-00086,APPROVED,Tacos burritos quesadillas tortas pupusas flautas tamales,6013806.356,2106973.63,37.76612469,-122.3954731,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00086&ExportPDF=1&Filename=19MFF-00086_schedule.pdf,NULL,00:00.0,00:00.0,0,00:00.0,"(37.766124694427, -122.39547306227)",0xE6100000010C699CBD5F10E2424083393F6E4F995EC0
1337774,Papalote Inc.,Truck,12044000,SPEAR ST: MARKET ST to MISSION ST (1 - 99),60 SPEAR ST,3712023,3712,23,19MFF-00087,APPROVED,Mexican; Burritos: Burrito Bowls: Salads,6014255.311,2116583.43,37.79253599,-122.3945932,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00087&ExportPDF=1&Filename=19MFF-00087_schedule.pdf,NULL,00:00.0,00:00.0,0,00:00.0,"(37.7925359884311, -122.394593199235)",0xE6100000010C789BBBD171E542400E7CD50341995EC0
1337775,Papalote Inc.,Truck,7032000,HOWARD ST: FREMONT ST to 01ST ST (400 - 499),400 HOWARD ST,3720008,3720,8,19MFF-00087,APPROVED,Mexican; Burritos: Burrito Bowls: Salads,6013858.06,2115347.095,37.78911921,-122.395881,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00087&ExportPDF=1&Filename=19MFF-00087_schedule.pdf,NULL,00:00.0,00:00.0,0,00:00.0,"(37.7891192076677, -122.395881039335)",0xE6100000010C03CAB2DB01E5424038436D1D56995EC0
1337786,Giant Burrito,Truck,2800102,BAY SHORE BLVD: FLOWER ST to CORTLAND AVE (341 - 489) -- EAST --,353 BAY SHORE BLVD,5598030,5598,30,19MFF-00088,REQUESTED,Tacos: Burritos: Tostadas: Flautas: Tostadas: Tortas: Pozole Menudo,6010751.382,2098146.819,37.74171783,-122.405418,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00088&ExportPDF=1&Filename=19MFF-00088_schedule.pdf,NULL,NULL,00:00.0,0,00:00.0,"(37.7417178307439, -122.405417977448)",0xE6100000010CDBF3209CF0DE424060963E5EF2995EC0
1337787,Giant Burrito,Truck,6148201,GENEVA AVE: PRAGUE ST to LINDA VISTA STPS (1500 - 1598) -- SOUTH --,1500 GENEVA AVE,6418065,6418,65,19MFF-00088,REQUESTED,Tacos: Burritos: Tostadas: Flautas: Tostadas: Tortas: Pozole Menudo,6002948.585,2087593.93,37.7123026,-122.4316442,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00088&ExportPDF=1&Filename=19MFF-00088_schedule.pdf,NULL,NULL,00:00.0,0,00:00.0,"(37.7123026047444, -122.431644190373)",0xE6100000010CCD1D54BB2CDB4240454AF40EA09B5EC0
1337834,San Pancho's Tacos,Truck,2178101,ALEMANY BLVD: SICKLES AVE to I-280 N ON RAMP \ REGENT ST \ SAN JOSE AVE (3101 - 3155) -- SOUTH --,3119 ALEMANY BLVD,7146002,7146,2,19MFF-00089,APPROVED,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,5996113.792,2086967.583,37.71019302,-122.4552219,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00089&ExportPDF=1&Filename=19MFF-00089_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7101930199757, -122.455221906126)",0xE6100000010C5152D99AE7DA4240F9CE0F5B229D5EC0
1337835,San Pancho's Tacos,Truck,2801101,BAY SHORE BLVD: CORTLAND AVE to WATERLOO ST (491 - 499) -- EAST --,491 BAY SHORE BLVD,5598008,5598,8,19MFF-00089,APPROVED,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,NULL,NULL,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00089&ExportPDF=1&Filename=19MFF-00089_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(0.0, 0.0)",0xE6100000010C00000000000000000000000000000000
1337836,San Pancho's Tacos,Truck,3670000,CAPITOL AVE: DE MONTFORT AVE to OCEAN AVE (1200 - 1299),1271 CAPITOL AVE,6935001,6935,1,19MFF-00089,APPROVED,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,5995019.526,2092127.388,37.72429778,-122.4593773,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00089&ExportPDF=1&Filename=19MFF-00089_schedule.pdf,NULL,00:00.0,00:00.0,1,00:00.0,"(37.7242977785276, -122.459377309548)",0xE6100000010CB6AB23CAB5DC42401F421670669D5EC0
